DATE;TIME;TIMEZONE;VERSION;SMPU;SMPE;SMPUE;BBI;AZI;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B13;B14
31.07.2018;08:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2192;0.19;32.1002;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.22;0.189;32.1005;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2145;0.1725;32.1032;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2537;0.223;32.104;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2597;0.2815;32.1085;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2587;0.309;32.1097;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2737;0.291;32.111;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2793;0.31;32.1098;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2653;0.309;32.112;2.9833;0;0;;0;0;0;0;0;0;0
31.07.2018;08:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2687;0.2512;32.1138;2.0167;0;0;;0;0;0;0;0;0;0
31.07.2018;08:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2695;0.3198;32.1145;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2793;0.31;32.1125;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2652;0.3093;32.1153;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2732;0.291;32.114;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2892;0.3213;32.1127;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3017;0.36;32.1128;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3028;0.3603;32.113;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.336;0.371;32.1122;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3363;0.3895;32.1117;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3192;0.3765;32.1083;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3178;0.314;32.1062;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:41:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3645;0.3915;32.1068;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:42:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3678;0.4185;32.107;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3738;0.3915;32.1045;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3887;0.4195;32.0995;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4122;0.3912;32.1005;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4718;0.4602;32.1007;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5012;0.4705;32.0997;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.538;0.5003;32.095;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5272;0.5093;32.0977;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5137;0.4907;32.0927;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5012;0.5093;32.0878;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5148;0.4903;32.0882;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.496;0.498;32.0883;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4835;0.44;32.0845;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.492;0.44;32.0845;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5032;0.441;32.0817;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4913;0.4595;32.0815;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4878;0.451;32.0795;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4938;0.469;32.0767;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4812;0.4505;32.0767;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.473;0.4598;32.0758;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4635;0.4498;32.074;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4605;0.4405;32.073;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4437;0.4698;32.0687;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4693;0.4607;32.0687;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4745;0.4807;32.0672;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4855;0.5003;32.0667;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4942;0.5107;32.0665;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5038;0.5307;32.0638;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.508;0.5517;32.0653;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5158;0.5975;32.0627;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.526;0.549;32.0633;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5467;0.5325;32.0582;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.535;0.5785;32.0575;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5593;0.5535;32.0597;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5622;0.6185;32.0585;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5647;0.592;32.0583;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5845;0.6308;32.0548;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5958;0.6795;32.0535;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5977;0.6502;32.0512;3;0;0;;0;0;0;0;0;0;0
31.07.2018;09:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5783;0.6597;32.0512;2.9833;0;0;;0;0;0;0;0;0;0
31.07.2018;09:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5717;0.6407;32.0493;2.0333;0;0;;0;0;0;0;0;0;0
31.07.2018;09:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5788;0.6603;32.0493;2.9667;0;0;;0;0;0;0;0;0;0
31.07.2018;09:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5767;0.671;32.0475;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5813;0.6997;32.0475;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5922;0.691;32.045;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5997;0.72;32.0423;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5977;0.72;32.0425;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5848;0.72;32.0402;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5963;0.7205;32.0388;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.558;0.729;32.0412;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.564;0.7085;32.0388;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.558;0.68;32.0372;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5428;0.68;32.0335;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5198;0.68;32.034;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4952;0.6792;32.0303;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4977;0.6305;32.031;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.487;0.6598;32.0298;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5063;0.6507;32.0265;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5115;0.67;32.0263;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:41:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5098;0.67;32.0223;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:42:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.5197;0.669;32.0217;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4993;0.639;32.0205;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4793;0.6093;32.021;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.466;0.59;32.018;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.456;0.588;32.0162;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4497;0.551;32.0162;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4603;0.5665;32.0125;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4607;0.502;32.0112;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4433;0.54;32.0097;1.9;0;0;;0;0;0;0;0;0;0
31.07.2018;09:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.463;0.5425;32.0087;0.1333;0;0;;0;0;0;0;0;0;0
31.07.2018;09:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4713;0.5895;32.0043;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4657;0.5598;32.0052;1.9667;0;0;;0;0;0;0;0;0;0
31.07.2018;09:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4582;0.5497;32.0018;0.0333;0;0;;0;0;0;0;0;0;0
31.07.2018;09:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4627;0.5303;32.0007;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4678;0.5517;31.9967;2;0;0;;0;0;0;0;0;0;0
31.07.2018;09:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4528;0.5973;31.9983;1.9333;0;0;;0;0;0;0;0;0;0
31.07.2018;09:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4332;0.5207;31.997;0;0;0;;0;0;0;0;0;0;0
31.07.2018;09:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4262;0.5407;31.9967;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3983;0.5577;31.9982;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3957;0.491;31.9908;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4023;0.519;31.9923;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3763;0.4975;31.9908;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.352;0.451;31.9905;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3572;0.4675;31.9905;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3663;0.4205;31.9905;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3487;0.43;31.9882;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3742;0.4295;31.988;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3778;0.42;31.9863;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3603;0.4205;31.9887;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3597;0.4498;31.987;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.349;0.44;31.9862;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3447;0.4407;31.9833;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3317;0.458;31.9853;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3623;0.4;31.9852;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3763;0.402;31.9848;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3855;0.4597;31.9833;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4035;0.451;31.9838;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4035;0.482;31.9855;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4268;0.5185;31.9863;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4218;0.489;31.9845;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.424;0.4695;31.9843;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4163;0.4575;31.9847;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4125;0.413;31.9842;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4222;0.4685;31.985;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.421;0.4397;31.9833;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4213;0.42;31.9847;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4127;0.42;31.9825;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4083;0.42;31.981;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4132;0.4203;31.9827;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.422;0.4297;31.9857;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4327;0.42;31.9818;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4258;0.4197;31.9848;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4327;0.41;31.9833;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4202;0.4103;31.986;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4192;0.4185;31.9837;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4197;0.389;31.9803;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.425;0.371;31.982;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4287;0.3895;31.9827;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4213;0.3795;31.9802;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:41:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4177;0.37;31.9833;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:42:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4218;0.37;31.9805;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4267;0.3707;31.9827;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.44;0.4093;31.9847;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4408;0.3697;31.9795;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4397;0.3508;31.9785;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4462;0.3987;31.9798;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4482;0.3607;31.9805;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4435;0.379;31.9803;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.439;0.35;31.9783;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4422;0.349;31.9807;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4442;0.3213;31.9792;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4653;0.36;31.9743;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4595;0.3595;31.9748;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4532;0.349;31.975;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4545;0.331;31.9743;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.456;0.3485;31.974;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.465;0.323;31.9733;0;0;0;;0;0;0;0;0;0;0
31.07.2018;10:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4505;0.379;31.972;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4557;0.3592;31.9688;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.445;0.3108;31.9698;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4357;0.3592;31.971;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4285;0.3097;31.9733;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4198;0.2893;31.9702;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4028;0.2683;31.9675;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4007;0.2203;31.967;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.405;0.23;31.9665;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.395;0.2287;31.965;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.399;0.1897;31.9667;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4113;0.179;31.9632;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.42;0.159;31.9635;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4177;0.14;31.9632;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.425;0.141;31.9618;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4263;0.1585;31.9623;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4202;0.1375;31.9607;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.423;0.275;31.9582;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.4065;0.1797;31.9568;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3875;0.1595;31.9563;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.377;0.1305;31.9553;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.368;0.1602;31.9552;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3643;0.1707;31.9505;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3608;0.1883;31.9525;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3618;0.138;31.9503;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.358;0.079;31.9505;0;0;0;;0;0;0;0;0;0;0
31.07.2018;11:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.3447;0.051;31.9483;0;0;0;;0;0;0;0;0;0;0
